battery_id,filename,capacity,ambient_temperature,voltage_mean,voltage_min,voltage_std,current_mean,current_std,current_min,temp_mean,temp_max,temp_std,duration,voltage_load_mean,cycle_number,initial_capacity,capacity_drop,capacity_drop_pct,voltage_range,temp_rise,power_mean,energy_delivered,efficiency_proxy,stress_label,health_score,RUL,efficiency_score
B0005,05186.csv,1.814031127508391,24,3.564103182686904,2.68499881852498,0.2243233017803933,-1.9030532722310995,0.4573362383960382,-2.016863630474281,31.688747146342205,37.98216079918311,3.432535498835743,3431.125,2.516663043478261,26,1.8564874208181568,0.0424562933097658,2.2869152159972783,0.8791043641619241,6.293413652840908,6.7826782243815895,6.464504672953134,3.5636128702114744,Low,97.71,142,41.99
B0005,05190.csv,1.8147691941158937,24,3.559588063594272,2.547109116468133,0.234632555802405,-1.913459074224792,0.4360661995802954,-2.024643671910137,31.59674799256916,38.11100191887773,3.47063541983783,3412.406,2.529601092896175,27,1.8564874208181568,0.0417182267022631,2.247159136897239,1.0124789471261386,6.514253926308573,6.811126080786715,6.456202084675852,3.557588538316102,Low,97.75,141,42.24
B0005,05194.csv,1.813969388710352,24,3.556833231052199,2.471314764334132,0.2401290130965145,-1.9136209099025527,0.4361071320744154,-2.017291134571006,31.56558649878708,38.18831137948753,3.489822310500097,3410.688,2.527672131147541,28,1.8564874208181568,0.0425180321078046,2.2902407864992123,1.0855184667180668,6.622724880700449,6.806430443977745,6.448502955030436,3.5549127759068866,Low,97.71,140,42.2
B0005,05198.csv,1.802765665167823,24,3.5624410850948944,2.6613903306108773,0.2253102623843757,-1.902581974571906,0.4586111812467354,-2.01713712589233,31.59124667045208,37.99854111908584,3.46465231316726,3410.718,2.5117868852459013,29,1.8564874208181568,0.0537217556503337,2.89373119623178,0.9010507544840172,6.407294448633763,6.777836193975928,6.42146886329033,3.5620097427873647,Low,97.11,139,41.95
B0005,05202.csv,1.804077040117352,24,3.5591407106855666,2.541762355407921,0.2343829081837709,-1.9130621638638965,0.4374122485698811,-2.015946028510057,31.603485399391182,38.194201649765226,3.492189073621994,3392.719,2.5213186813186814,30,1.8564874208181568,0.0524103807008047,2.8230937690764097,1.0173783552776454,6.590716250374044,6.808857429480216,6.416816658135747,3.5568418174194734,Low,97.18,138,42.22
B0005,05206.csv,1.8518025516704488,24,3.5573161327793144,2.628919415830567,0.2247833797121463,-1.920618117118412,0.4210961516440683,-2.0167372379007014,31.91556385491565,38.45796400011448,3.5124329149973468,3470.672,2.512035040431267,31,1.8564874208181568,0.0046848691477079,0.2523512465084901,0.9283967169487471,6.54240014519883,6.832245812933557,6.586801177796038,3.5569673299425504,Low,99.75,137,42.42
B0005,05210.csv,1.8307038456739428,24,3.561870782772737,2.6312552691827045,0.2235720445769139,-1.9298830859597569,0.3998423776454544,-2.0183057226929555,32.081128118597164,38.49126351534004,3.3961568803744853,3414.109,2.5250219178082194,32,1.8564874208181568,0.0257835751442139,1.3888365121725987,0.9306155135900328,6.410135396742874,6.873994178047345,6.5190459414497335,3.560950591137179,Low,98.61,136,42.78
B0005,05214.csv,1.8199041089501269,24,3.5617586337260088,2.654880745360911,0.2213510620234656,-1.929300528480541,0.4008377365876798,-2.016579511976592,31.849792632896243,38.31473393357882,3.3849959023295284,3395.219,2.520526170798898,33,1.8564874208181568,0.0365833118680298,1.9705661055278012,0.9068778883650976,6.464941300682579,6.871702814367718,6.4808155438040975,3.5610752851933363,Low,98.03,135,42.76
B0005,05218.csv,1.809307963702852,24,3.5597307651083123,2.6749688422803803,0.2192753243650964,-1.923330987770314,0.4140883105105742,-2.0193879194408373,31.465690433362017,37.861934640176806,3.421158844155144,3386.0,2.510174033149171,34,1.8564874208181568,0.0471794571153048,2.541329210542819,0.884761922827932,6.396244206814789,6.8465404886521455,6.439551692937824,3.559124163560809,Low,97.46,134,42.54
B0005,05222.csv,1.80460990458052,24,3.5575937553540915,2.6159705726789904,0.2239537871103155,-1.9284469980320087,0.4025003826410406,-2.015814483813837,31.40934895665032,37.90665575786083,3.40239559793214,3368.187,2.511605555555556,35,1.8564874208181568,0.0518775162376368,2.79439093720195,0.9416231826751011,6.497306801210513,6.860630997730018,6.418857816208687,3.5569226345905185,Low,97.21,133,42.67
B0005,05226.csv,1.7993770651972192,24,3.5597237883937995,2.658447162110498,0.2209801800385344,-1.9231439161693824,0.4150774096349069,-2.019901495893039,31.90224747551808,38.34003238560517,3.436739888008232,3368.266,2.503302777777778,36,1.8564874208181568,0.0571103556209375,3.076258690498908,0.9012766262833014,6.437784910087089,6.845861146892962,6.40518926161127,3.559670391213547,Low,96.92,132,42.54
B0005,05230.csv,1.7884432335370462,24,3.559061771422033,2.697942608427116,0.2177151433764468,-1.917014964043808,0.427886714229778,-2.016522387288751,31.649024294808623,38.0745950590744,3.43441537775388,3358.719,2.49866295264624,37,1.8564874208181568,0.0680441872811106,3.665211329636882,0.8611191629949171,6.425570764265775,6.8227746737723,6.365495258199396,3.559238078588721,Low,96.33,131,42.34
B0005,05234.csv,1.7829230484252725,24,3.557015527748059,2.6617272246516333,0.2205202807545798,-1.922048805055383,0.4167099351187296,-2.017112121704317,31.48874626238971,38.07252758016199,3.4726866358971216,3339.5,2.502120448179272,38,1.8564874208181568,0.0735643723928842,3.962557007817717,0.8952883030964256,6.583781317772278,6.836757444671599,6.342042079578,3.557103647955793,Low,96.04,130,42.46
B0005,05238.csv,1.7730337158018288,24,3.5562481933590964,2.699288287625812,0.2174209016772111,-1.916230282154988,0.4295413747370515,-2.018009988339822,31.329995610092634,37.80133585100446,3.514379646067548,3331.265,2.4921376404494384,39,1.8564874208181568,0.0834537050163279,4.495247534699147,0.8569599057332842,6.471340240911825,6.814590478973667,6.30589076442728,3.556554344244679,Low,95.5,129,42.27
B0005,05242.csv,1.773037755078937,24,3.5532756526091784,2.612793240883853,0.224526234810215,-1.9220800182578983,0.4178785715198085,-2.017724236336294,31.569551201845574,38.39873985476869,3.567777065471613,3321.188,2.496878873239437,40,1.8564874208181568,0.0834496657392198,4.495029958373942,0.9404824117253257,6.829188652923119,6.829680131242395,6.300736582144631,3.5536392635159184,Low,95.5,128,42.4
B0005,05246.csv,1.7678721106662054,24,3.556266431640255,2.6637064901468075,0.220967427617451,-1.916241789031196,0.4301544929609481,-2.016792488625222,32.111426258867944,38.74929237918251,3.5475097749142765,3321.844,2.492509859154929,41,1.8564874208181568,0.0886153101519513,4.773278243538996,0.8925599414934475,6.63786612031457,6.81466634923791,6.2881273678382925,3.55689041639368,Low,95.23,127,42.27
B0005,05250.csv,1.762315070409309,24,3.5563095420140822,2.6668454289754746,0.2211773391081871,-1.915880982351776,0.4307955266789468,-2.017255132631586,32.271676011112376,38.87275464755104,3.510453065329979,3311.828,2.494497175141243,42,1.8564874208181568,0.0941723504088478,5.072609130168303,0.8894641130386076,6.601078636438665,6.813465818900935,6.268063021133068,3.556721000903244,Low,94.93,126,42.26
B0005,05254.csv,1.7676172924938447,24,3.558950851054106,2.684431051981017,0.2255079446939565,-1.911440626575304,0.4406737504558938,-2.0159457514475405,31.84229165967865,38.503541429116005,3.5440220521836183,3327.391,2.516620111731844,43,1.8564874208181568,0.088870128324312,4.787004066267622,0.8745197990730893,6.6612497694373545,6.802723244689572,6.2875889166308,3.557098554834768,Low,95.21,125,42.17
B0005,05256.csv,1.762668359743147,24,3.5534418211598053,2.645224362345869,0.2229496052893184,-1.915816699754416,0.4305939836666456,-2.021877555086194,31.759815453754253,38.27009094548294,3.466096319188094,3312.078,2.498725988700565,44,1.8564874208181568,0.0938190610750098,5.05357914214488,0.9082174588139362,6.510275491728688,6.8077431825837,6.263271229079293,3.553289644338976,Low,94.95,124,42.21
B0005,05260.csv,1.7517304870664143,24,3.5510121537420285,2.6603527244917,0.2216201354243428,-1.9151304155635367,0.4316514819228713,-2.0169903181968984,31.41911167391793,38.11684755251712,3.537023254667451,3293.172,2.492619318181818,45,1.8564874208181568,0.1047569337517424,5.6427494513038985,0.8906594292503285,6.697735878599193,6.800651381667141,6.22103186440765,3.5513635860878803,Low,94.36,123,42.15
B0005,05264.csv,1.7418496047960008,24,3.551317608213949,2.6926849789916263,0.2193207469601063,-1.914848578439364,0.4329328203091831,-2.016185456554963,31.331626572312267,38.04152715355532,3.5436860448608165,3275.328,2.489822857142857,46,1.8564874208181568,0.1146378160221559,6.174984798530706,0.8586326292223228,6.709900581243055,6.800235473675163,6.186944903755979,3.551939780978147,Low,93.83,122,42.14
B0005,05268.csv,1.7360913511847138,24,3.549003180550162,2.670544734728978,0.2214462948893439,-1.9144128654409127,0.4334053453936525,-2.0170647431651068,31.35934131425137,38.17980302242767,3.586023615654214,3265.016,2.4861575931232096,47,1.8564874208181568,0.1203960696334429,6.48515407555976,0.8784584458211837,6.8204617081763,6.7942573483359485,6.162044152898457,3.5493778300856462,Low,93.51,121,42.09
B0005,05270.csv,1.7936240148573608,24,3.559764834095517,2.605158060541757,0.2272274806920097,-1.9388813849818085,0.3777947502840274,-2.0168134548386294,34.31088483888259,40.71218198711114,3.335979792723144,3328.937,2.527724719101124,48,1.8564874208181568,0.0628634059607959,3.386147692457404,0.9546067735537602,6.401297148228544,6.901961771740654,6.382276642925837,3.558313554044041,Low,96.61,120,43.02
B0005,05274.csv,1.7831890223273277,24,3.5623454342368555,2.672012007453096,0.2222739181237769,-1.927509725704535,0.4046355296077638,-2.0165540953857675,33.43585640373787,39.88526123315293,3.3805606593221995,3329.266,2.5045955056179774,49,1.8564874208181568,0.073298398490829,3.948230279875873,0.8903334267837595,6.449404829415059,6.866455470810684,6.350071316523335,3.56107582371472,Low,96.05,119,42.72
B0005,05278.csv,1.7673642076278957,24,3.558336657621618,2.674271233724938,0.2214769534605137,-1.9267185977839405,0.4061642245882446,-2.022483480851903,32.66698125020078,39.18287352945846,3.415552149908548,3301.579,2.503124645892352,50,1.8564874208181568,0.089123213190261,4.800636524161544,0.8840654238966801,6.5158922792576845,6.855913415415918,6.287594377265409,3.5576110176546085,Low,95.2,118,42.62
B0005,05282.csv,1.7570177850353066,24,3.554013138622869,2.6309416727017187,0.2247374634627973,-1.9261308349663744,0.4074242751781163,-2.016804145903712,32.28423408691397,38.95156480403077,3.4822608264147217,3283.563,2.497017094017094,51,1.8564874208181568,0.0994696357828501,5.357948277344845,0.9230714659211504,6.667330717116798,6.845494294177132,6.243781050297541,3.5536242737418133,Low,94.64,117,42.53
B0005,05286.csv,1.7468706179837907,24,3.552376095886298,2.6629725743154204,0.2223635832907858,-1.9202346781375208,0.4207813545506814,-2.0172800396238526,32.00739178780946,38.607510759873634,3.516490760527707,3275.125,2.4874085714285714,52,1.8564874208181568,0.109616802834366,5.904527098064459,0.8894035215708778,6.600118972064173,6.8213957691076486,6.205812171749636,3.552531084936492,Low,94.1,116,42.33
B0005,05290.csv,1.7417172507457144,24,3.549618661283733,2.612942119873717,0.2265473925870857,-1.9201011498853635,0.4212115321958238,-2.0159193745006387,32.06387071886056,38.920359903369054,3.57074218728598,3265.656,2.47839541547278,53,1.8564874208181568,0.1147701700724423,6.182114071199201,0.9366765414100158,6.856489184508497,6.81562687318544,6.182636886716465,3.5497362640631684,Low,93.82,115,42.28
B0005,05294.csv,1.7364225056478186,24,3.54938103086703,2.615719844266148,0.2267697498400874,-1.914427810545647,0.4334804812938981,-2.020605919573001,32.43754560319043,39.23273115358871,3.607442892184288,3266.093,2.4728252148997134,54,1.8564874208181568,0.1200649151703381,6.467316385985818,0.9336611866008822,6.79518555039828,6.79503375571502,6.164781162306816,3.550277160227706,Low,93.53,114,42.1
B0005,05298.csv,1.7263217239235826,24,3.547211868041896,2.6287695472774453,0.2259297319036885,-1.908340706503589,0.4460659525542236,-2.017554048083073,32.16809876635083,38.9649270684008,3.568183389243208,3257.594,2.4686465517241376,55,1.8564874208181568,0.1301656968945741,7.011396653428975,0.9184423207644508,6.796828302049967,6.769288802376988,6.125442940802905,3.54826267660063,Low,92.99,113,41.88
B0005,05302.csv,1.7158065389330133,24,3.5467052098640246,2.6655106679421823,0.2229309202417669,-1.902207182631691,0.4581844418714668,-2.016416703030436,32.05752645824972,38.83927283461771,3.5855531376121603,3248.593,2.4558587896253603,56,1.8564874208181568,0.1406808818851435,7.577798820912303,0.8811945419218423,6.781746376367991,6.746568124880587,6.088014995697278,3.548194308364831,Low,92.42,112,41.68
B0005,05306.csv,1.710533351135192,24,3.544629653883431,2.650495153350403,0.2247358766567251,-1.9020484449938708,0.4589130892679562,-2.0170229987437884,31.97592092807272,38.82796377704433,3.618946439440156,3238.766,2.4537601156069364,57,1.8564874208181568,0.1459540696829648,7.861839948187891,0.8941345005330281,6.85204284897161,6.742057321248143,6.065540561697101,3.545993743806116,Low,92.14,111,41.64
B0005,05310.csv,1.706014499648521,24,3.5436291614253204,2.643236235233877,0.2254887260073259,-1.8964907679062355,0.4701918636452334,-2.016783933430818,32.21689335291319,39.14007944734004,3.686251549298293,3240.14,2.4475115606936417,58,1.8564874208181568,0.1504729211696358,8.105248626102847,0.9003929261914432,6.923186094426853,6.720459989526435,6.048675341795606,3.545500547059697,Low,91.89,110,41.46
B0005,05314.csv,1.7003110272642588,24,3.5444946147995258,2.656450207001938,0.2253556397249939,-1.895971437908019,0.470704689176496,-2.019982930624072,32.55632993697177,39.349611598028886,3.5928449263669986,3230.109,2.44756231884058,59,1.8564874208181568,0.156176393553898,8.41246710333598,0.888044407797588,6.793281661057115,6.720260551478687,6.029770580465631,3.5462750542571744,Low,91.59,109,41.45
B0005,05318.csv,1.6945798601797897,24,3.5409201846556857,2.626177688152069,0.2279232427931213,-1.889964879983928,0.4816237581115816,-2.016448312230377,32.40048085325998,39.29444535878087,3.631411276615908,3229.7810000000027,2.440286956521739,60,1.8564874208181568,0.1619075606383671,8.721177360146841,0.9147424965036168,6.893964505520891,6.692214791825451,6.003996717376894,3.543059172637569,Low,91.28,108,41.21
B0005,05322.csv,1.6849029086609286,24,3.541195668799061,2.6582230344240045,0.2257194455073568,-1.889370382442051,0.4829576561026725,-2.026465491633473,32.29371860868794,39.10487658009542,3.642813467286396,3212.469,2.437775510204081,61,1.8564874208181568,0.1715845121572281,9.24242794392922,0.8829726343750566,6.811157971407482,6.690630215061017,5.970400598985236,3.543468628545602,Low,90.76,107,41.2
B0005,05326.csv,1.6744741591159715,24,3.540671044783382,2.695100237338448,0.2223277058672848,-1.8776883243431417,0.5036968499774821,-2.017330650607364,32.1360714480678,39.0462609369598,3.66015852766544,3213.219,2.4169620991253646,62,1.8564874208181568,0.1820132617021852,9.804174251930656,0.845570807444934,6.910189488891994,6.648276681129589,5.933991374739594,3.543793938195145,Low,90.2,106,40.83
B0005,05330.csv,1.6745692479879102,24,3.537604879026877,2.639091813583503,0.2278035015163785,-1.883106598669776,0.4943331421972539,-2.02257876070347,32.382685497234974,39.398032192832,3.744143496044116,3203.578,2.425584795321637,63,1.8564874208181568,0.1819181728302465,9.799052274217672,0.8985130654433742,7.0153466955970245,6.661687091181906,5.928120613387319,3.5400868733916453,Low,90.2,105,40.95
B0005,05334.csv,1.663716375981405,24,3.538422485261741,2.6857210282450983,0.2247862356138909,-1.876359921441716,0.5052459745361098,-2.0158674131052456,32.30899951427638,39.10678394120843,3.5788531262087084,3195.125,2.4160117302052786,64,1.8564874208181568,0.1927710448367516,10.383644008306677,0.8527014570166429,6.797784426932047,6.6393541364733215,5.892657329249811,3.541864114773654,Medium,89.62,104,40.76
B0005,05336.csv,1.659013868748246,24,3.53928626988912,2.69017866510873,0.2240505301860509,-1.870955026010444,0.5151556922537976,-2.016878594815316,32.56636929496717,39.44448954135193,3.704149920515061,3195.312999999994,2.412803519061584,65,1.8564874208181568,0.1974735520699106,10.636945333186464,0.8491076047803903,6.878120246384761,6.621845435138805,5.877463556358234,3.542745282046906,Medium,89.36,103,40.61
B0005,05340.csv,1.6538540573335014,24,3.533690170241391,2.639895313359579,0.2287521497862503,-1.8705599868289544,0.5157546970961461,-2.019019155129933,32.46542951751835,39.509602016775695,3.768708233530136,3186.297,2.401258823529412,66,1.8564874208181568,0.2026333634846553,10.914879422956416,0.8937948568818124,7.044172499257343,6.609979438304342,5.850377126203004,3.53742042731118,Medium,89.09,102,40.5
B0005,05344.csv,1.642653782130131,24,3.534367734544495,2.68991452927918,0.2243424185395798,-1.8640049795794804,0.526313550615293,-2.0179820220655023,32.347056454418095,39.33486536224533,3.774209575955202,3176.438,2.390194690265487,67,1.8564874208181568,0.2138336386880257,11.518184087333536,0.8444532052653151,6.987808907827237,6.588079056855986,5.812951295333755,3.538756223965674,Medium,88.48,101,40.31
B0005,05348.csv,1.6378578430223698,24,3.5312941932103548,2.65935818848874,0.2274287281598292,-1.8636932149873204,0.527087829798622,-2.0158401305926343,32.37153894064616,39.43723270017243,3.804009748084422,3167.593,2.38642899408284,68,1.8564874208181568,0.2186295777957869,11.776518135492486,0.8719360047216149,7.065693759526269,6.581249028010262,5.79075509788392,3.535566363438557,Medium,88.22,100,40.26
B0005,05352.csv,1.6327350407099108,24,3.5309134771684274,2.6657030585650423,0.2270812833757312,-1.857820396301907,0.5368188730291541,-2.0192083553177325,32.45549347979197,39.51375235624076,3.812411680873904,3167.719,2.3790325443786986,69,1.8564874208181568,0.2237523801082459,12.052458723886096,0.8652104186033851,7.0582588764487895,6.559803075460793,5.772114677332108,3.5352427267209263,Medium,87.95,99,40.07
B0005,05356.csv,1.6277528915533617,24,3.5287226893409893,2.642986759012803,0.2296112762432863,-1.8572160981955343,0.5374001902211297,-2.017754065523427,32.50017194695606,39.60170302810528,3.827705518812368,3159.077999999994,2.3752314540059345,70,1.8564874208181568,0.2287345292647951,12.320823006923012,0.8857359303281864,7.1015310811492185,6.5536005847119245,5.750926507764038,3.533046408706385,Medium,87.68,98,40.02
